 🇨🇳  央视频道,#genre#
CCTV风云音乐,http://ilove.f3322.org:8888/udp/239.49.8.92:8000
CCTV女性时尚,http://ilove.f3322.org:8888/udp/239.49.8.93:8000
CCTV央视台球,http://ilove.f3322.org:8888/udp/239.49.8.32:8000
CCTV央视文化精品,http://nas.cafeng.top:9080/rtp/239.93.42.47:5140
CCTV女性时尚,http://nas.cafeng.top:9080/rtp/239.93.42.62:5140
CCTV兵器科技,http://nas.cafeng.top:9080/rtp/239.93.1.235:5140
CCTV风云足球,http://nas.cafeng.top:9080/rtp/239.93.0.235:5140
CCTV世界地理,http://nas.cafeng.top:9080/rtp/239.93.1.157:5140
CCTV怀旧剧场,http://nas.cafeng.top:9080/rtp/239.93.1.198:5140
CCTV风云剧场,http://nas.cafeng.top:9080/rtp/239.93.1.156:5140
CCTV第一剧场,http://nas.cafeng.top:9080/rtp/239.93.1.197:5140
CCTV风云音乐,http://nas.cafeng.top:9080/rtp/239.93.0.224:5140
CCTV高尔夫网球,http://nas.cafeng.top:9080/rtp/239.93.1.54:5140
CCTV央视台球,http://nas.cafeng.top:9080/rtp/239.93.0.218:5140
CCTV电视指南,http://61.190.129.195:8688/rtp/238.1.79.53:4560
CCTV央视文化精品,http://61.190.129.195:8688/rtp/238.1.79.54:4568
CCTV女性时尚,http://61.190.129.195:8688/rtp/238.1.79.55:4576
CCTV兵器科技,http://61.190.129.195:8688/rtp/238.1.79.56:4584
CCTV风云足球,http://61.190.129.195:8688/rtp/238.1.79.57:4592
CCTV世界地理,http://61.190.129.195:8688/rtp/238.1.79.60:4616
CCTV怀旧剧场,http://61.190.129.195:8688/rtp/238.1.79.61:4624
CCTV风云剧场,http://61.190.129.195:8688/rtp/238.1.79.62:4632
CCTV第一剧场,http://61.190.129.195:8688/rtp/238.1.79.63:4640
CCTV风云音乐,http://61.190.129.195:8688/rtp/238.1.79.64:4648
CCTV高尔夫网球,http://61.190.129.195:8688/rtp/238.1.79.58:4600
CCTV央视台球,http://61.190.129.195:8688/rtp/238.1.79.59:4608
CHC影迷电影,http://nas.cafeng.top:9080/rtp/239.93.42.5:5140
CHC动作电影,http://nas.cafeng.top:9080/rtp/239.93.42.7:5140
CHC家庭电影,http://nas.cafeng.top:9080/rtp/239.93.42.6:5140
CETV-1,http://nas.cafeng.top:9080/rtp/239.93.1.111:5140
CETV-1,http://61.190.129.195:8688/rtp/238.1.78.158:7136
CETV-2,http://61.190.129.195:8688/rtp/238.1.78.106:6720
CETV-4,http://61.190.129.195:8688/rtp/238.1.78.107:6728

CCTV4K,http://nas.cafeng.top:9080/rtp/239.93.42.42:5140
CEC国际汉语,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8


经典香港电影,https://livednow.com/migu/625703337?sign=gAAAAABmxHgUD1OGtYTnGo4h7FDUTh2PxWtSZidniNo48rz9hY_PUZFGloHk41rHgIAZEPpG3dkRz4DaWGtcJ5n6jLpQFzq1XzTJxPRfguN6OCKfXmKv9Gq7HYmkKj8N2oTwfQVRoy3eUGjOyOEWsxqsYTm7Y7_UsitA80U0KSHMJKR_JexNrMOT-FW0HaSGf0SOzNG8iiq1aVopcgumuXkD7by_CqVpyg%3D%3D
经典香港电影,https://livednow.com/migu/625703337?sign=gAAAAABmwyZNJDC7rQCMBWsqQSU7Oh1OUGnO7v8UmvE6Ulxp9bu28JtQqM93zPsc62kRcJkZvxj-VTvrEV22BGjxWJb5_ObmRdtV42EUlV3gklqP8rdpuk6bV3jFq2pFLSeDYrGOfPBXdnw-eLSCJ0W1s4I3hE2vyjCsEfmam4V6uXogDm_F5xLiUI8eWgU9xx4m-NPj7HV6siUbvwWPtUzvaJzKVHbCZg%3D%3D
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
电影频道,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
直播中国,http://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
经典重温,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv

卫视频道,#genre#

安徽卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000514
东方卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000518
东南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000519
甘肃卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000023
广西卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000034
贵州卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000036
海南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000037
河北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000057
河南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000027
黑龙江卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000521
湖北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000522
吉林卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000025
江苏卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000524
江西卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000525
青海卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000042
山东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000527
深圳卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000529
天津卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000530
云南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000035
重庆卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000517

安徽卫视,http://nas.cafeng.top:9080/rtp/239.93.1.106:5140
北京卫视,http://nas.cafeng.top:9080/rtp/239.93.0.180:5140
东方卫视,http://nas.cafeng.top:9080/rtp/239.93.0.123:5140
东南卫视,http://nas.cafeng.top:9080/rtp/239.93.0.42:5140
甘肃卫视,http://nas.cafeng.top:9080/rtp/239.93.0.81:5140
广东卫视,http://nas.cafeng.top:9080/rtp/239.93.0.181:5140
广西卫视,http://nas.cafeng.top:9080/rtp/239.93.42.46:5140
贵州卫视,http://nas.cafeng.top:9080/rtp/239.93.0.131:5140
河北卫视,http://nas.cafeng.top:9080/rtp/239.93.0.132:5140
河南卫视,http://nas.cafeng.top:9080/rtp/239.93.42.45:5140
黑龙江卫视,http://nas.cafeng.top:9080/rtp/239.93.0.183:5140
湖北卫视,http://nas.cafeng.top:9080/rtp/239.93.0.250:5140
湖南卫视,http://nas.cafeng.top:9080/rtp/239.93.0.88:5140
吉林卫视,http://nas.cafeng.top:9080/rtp/239.93.0.248:5140
江苏卫视,http://nas.cafeng.top:9080/rtp/239.93.0.89:5140
江西卫视,http://nas.cafeng.top:9080/rtp/239.93.0.134:5140
辽宁卫视,http://nas.cafeng.top:9080/rtp/239.93.1.108:5140
山东卫视,http://nas.cafeng.top:9080/rtp/239.93.0.168:5140
陕西卫视,http://nas.cafeng.top:9080/rtp/239.93.0.143:5140
深圳卫视,http://nas.cafeng.top:9080/rtp/239.93.0.182:5140
四川卫视,http://nas.cafeng.top:9080/rtp/239.93.0.20:1235
天津卫视,http://nas.cafeng.top:9080/rtp/239.93.0.167:5140
云南卫视,http://nas.cafeng.top:9080/rtp/239.93.1.174:5140
浙江卫视,http://nas.cafeng.top:9080/rtp/239.93.0.124:5140
重庆卫视,http://nas.cafeng.top:9080/rtp/239.93.1.107:5140


北京卫视,http://61.190.129.195:8688/rtp/238.1.78.162:7168
天津卫视,http://61.190.129.195:8688/rtp/238.1.78.20:6088
重庆卫视,http://61.190.129.195:8688/rtp/238.1.78.31:6176
东方卫视,http://61.190.129.195:8688/rtp/238.1.78.163:7176
安徽卫视,http://61.190.129.195:8688/rtp/238.1.78.150:7072
江苏卫视,http://61.190.129.195:8688/rtp/238.1.78.165:7192
浙江卫视,http://61.190.129.195:8688/rtp/238.1.78.164:7184
黑龙江卫视,http://61.190.129.195:8688/rtp/238.1.78.159:7144
吉林卫视,http://61.190.129.195:8688/rtp/238.1.79.48:4496
辽宁卫视,http://61.190.129.195:8688/rtp/238.1.78.21:6096
东南卫视,http://61.190.129.195:8688/rtp/238.1.78.22:6104
四川卫视,http://61.190.129.195:8688/rtp/238.1.78.30:6168
江西卫视,http://61.190.129.195:8688/rtp/238.1.78.26:6136
广东卫视,http://61.190.129.195:8688/rtp/238.1.78.161:7160
海南卫视,http://61.190.129.195:8688/rtp/238.1.79.49:4504
湖北卫视,http://61.190.129.195:8688/rtp/238.1.78.168:7216
湖南卫视,http://61.190.129.195:8688/rtp/238.1.78.160:7152
贵州卫视,http://61.190.129.195:8688/rtp/238.1.78.244:7824
河北卫视,http://61.190.129.195:8688/rtp/238.1.78.245:7832
河南卫视,http://61.190.129.195:8688/rtp/238.1.79.65:4632
山东卫视,http://61.190.129.195:8688/rtp/238.1.78.169:7224
甘肃卫视,http://61.190.129.195:8688/rtp/238.1.79.36:4400
陕西卫视,http://61.190.129.195:8688/rtp/238.1.78.88:6576
云南卫视,http://61.190.129.195:8688/rtp/238.1.78.89:6584
山西卫视,http://61.190.129.195:8688/rtp/238.1.78.95:6632
青海卫视,http://61.190.129.195:8688/rtp/238.1.78.102:6688
广西卫视,http://61.190.129.195:8688/rtp/238.1.78.70:6432
内蒙古卫视,http://61.190.129.195:8688/rtp/238.1.78.103:6696
宁夏卫视,http://61.190.129.195:8688/rtp/238.1.78.109:6744
新疆卫视,http://61.190.129.195:8688/rtp/238.1.78.110:6752
西藏卫视,http://61.190.129.195:8688/rtp/238.1.78.101:6680
深圳卫视,http://61.190.129.195:8688/rtp/238.1.78.156:7120
兵团卫视,http://61.190.129.195:8688/rtp/238.1.78.104:6704
三沙卫视,http://61.190.129.195:8688/rtp/238.1.78.27:6144
厦门卫视,http://61.190.129.195:8688/rtp/238.1.78.246:7840





广东卫视,https://livednow.com/migu/608831231?sign=gAAAAABmwyZNujampxQeSDNFt4IaLemISJ4Twn3dMxvIZMn2xfbNuKt5T4kKsEe1J1_Eyw-mCA9MANKvYGMkzd6fHI1AA_ZXxklFGb17g20SGNEPvKxpUqDUPFfd18EkvxLzuae8L9KVgSkYOKc_bhHir8wh8CqEX8C3tzywrHkoF3c9Ti7EzLsHqoxyva-ZGe-mCJlp7YhrcwEovRKYA_VTKZMEE0bFhQ%3D%3D
广东卫视,https://livednow.com/migu/608831231?sign=gAAAAABmxHgUbG00udRzi34WOKHYi6rr7JrcdTHw6NIrNJE7hHiLTn5SwCX5SNZWesXQOkOq5ntQpmZO1NtjvEEj6D0irreHkz_zroWipJ8kNLfpLAeQ2Ns9ckgihR4ztXVybARrzZfdhhjuesK66hlTVxCIRJpmxrt5blUyLM7MAGGZP8zs20L4_zzoL_-nQp6CknMtTQtrkMsfDA01iiWeWOCTOkD-kw%3D%3D
海峡卫视,https://livednow.com/migu/849119120?sign=gAAAAABmwyZNZnxmYPPH9aUWnNdLzjmMO0pJu4UjT0wRorTuEP61JMdZS13pt8MbkB52EeAFJUDqxwME7kzg03nUcC4Ep6ROGUNQmqZTGqo2zrwjb8lF1yInsilW1-AWdz2m2j6TBTrgpA4L5h3AlLnXw6KKvcUgkof2FAQ3gNZm7s4sxB2QPPDlGlW4sUvTka0WL6d8zaHRdnYSugzfYUx9_-etigux1g%3D%3D
海峡卫视,https://livednow.com/migu/849119120?sign=gAAAAABmxHgUZpLEgWRH60aJ6PgiMJBm4YyUlfVYpwjcukoQrpcg1pG_9ag2KKH9EIh4jcD9zfLJERiwBNw7shDxsQF93HSYUlNk2fxgLW3__QJKQFlZcJNHTdWcLqIZvavVj3FGWyRs1l3LbxWDu_Xj4hnJLBjH4Fqwvin_LxqXSL6DA1Dng-PbuWQ4G5GylAlTkGCx-_nm9J2B8ZSQPbVEHDrNje868A%3D%3D
湖北卫视,https://livednow.com/migu/738906825?sign=gAAAAABmwyZNNlXhtrhOhH_oYtdU3L7x4ljmPDkK_4cKrPH_7kOKehQtZ66gyEHE-3JxVGcBUw0fjS9_3yC-gG4aWFuzR3lNek1gYiHub1rMxu_Rk6xi9_z3wfnreBul2f15eBXSaJ_enhKAE6yrRYmhsXPZ8LRK-v3ouma0dVGPbUDQQKwCw3pVe9a1xDDvV2EAOLtmgXKbXI_OxFDwd1ucR_zUVlhcEA%3D%3D
湖北卫视,https://livednow.com/migu/738906825?sign=gAAAAABmxHgUgSrEADocqGX0XhqwDlTegz7804XjIUQ15uguVMOYEUeV9dcz0PObMe3tzVEufl-_XVidOye5fBAajWmY4L6ZJtcLDhF3BHOmvfFhZ9TmW9kvTlg3RLcEP6TNs6J0sr-a1K-YVkyuziP9RFffxztAVsxrXAswM2w2WEKb3Ir6I14TK2kY2a4ef4ptYQohwDcM5xcYbbiVHl47BTC5mg9ZWA%3D%3D
江苏卫视,https://livednow.com/migu/623899368?sign=gAAAAABmwyZN-bdhKYlq5yraCzQsPyj7q3-bABWH7n3XXfVtAR-RzNRfp9lhWaalWb7HTusOMx2Jqw74u94Gqvzagmkzgfm5MkEWSj1cNM6Upmg9KxPU5oX2qK-LQH0fKn9a0yUejLec2am4QUEVpd05P8w-CuEv6XTNqwQNu4dcCDWIMMlLWEZ1SAf8OPVJCrZehtulE6A1wcF8FfFEB4FBW6yDnXkKyQ%3D%3D
江苏卫视,https://livednow.com/migu/623899368?sign=gAAAAABmxHgU9l6540HWASMdYBP3mqMMHwsPTowWEgfBHnoJECqo8rk5EJKsrA6SPxXDzGVx86fSCYPOBRYncLoV4-6hDbpoXPbxU25oFXrgO-dkZXAWvgK3jcp7ddophCe8nstgr0ZRbMrR5q4EoD1ATYIP_vdv2JlRWNUtyUBdfcG-NY2DJMU9BpWExqi3Jg2aeGhnuRbgcj1KRdujoq_wRuoqU4M_XQ%3D%3D
江西卫视,https://livednow.com/migu/783847495?sign=gAAAAABmwyZNC4PAtnV7ZIdvVh4Ae-2Ir5n6IkcJEdwJfisEj74w0grC2Kutx2ysQj-oUzjsYLn0bqUjnG4k7yMj0ZW-x0pwoq9yNmnpz-v4gmAuqBqqaiDyaCNJEUZePaKhivjjUMRVskZFwkSyyqjQkQPdf_-y955fXkr9392CFCBReXBhifzepZelXbxwnJSm5UQsqVcPJKUzcoiJIUVkPo3GN8kFyA%3D%3D
江西卫视,https://livednow.com/migu/783847495?sign=gAAAAABmxHgUnswJzO0p4BXXdCSFrv8gsIc2py41IJI_V1gUvDtwIgWjSqHyjsnEOlE7YZYfCfwSYekoyTSRhH2J9etfBE7qjEP7my57CXG4fX3Nqz55jAaO6YfFPw9x2zA8XpWswHl-s4NZRtLkQ5RzCKP2OO2z0nKS4gTbyyLOFHw1--z9qFADZFE3yvWo07VMucFJLVxA9ooR3Ws9yf8O670kJTZ4Hw%3D%3D
陕西卫视,https://livednow.com/migu/738910838?sign=gAAAAABmwyZNBjqOr6Kt7EvmoOKzUY2WKby2Kg5fQSGQeVS83XWSlH7xjGJEiO3J4UjscOsHqQVPu9QttaJ92TdHZI--xXuHutAi0-t_OjJUpLx9BfEEeC4V1x92fbpiJFcn2AQGr_e5y0o4Z0nKBq47tQSPLPyUZvaSaoYJqSMEcyI6uzl-sIjXNdpZaIIN0fnKHoroWdc6ZjstouJIqPGcEM5trRbskA%3D%3D
陕西卫视,https://livednow.com/migu/738910838?sign=gAAAAABmxHgUhxeYhTSN7rcG4rOgDSVInWnnEpNq2J37Qh_Kqrn4UYcrNbjmfdWKFOScOPgjhh3UOT6RrsauRFQsYuOjoe0q0i1AfKN7ZvBJcWc_v-EzYUNCQJ-kHVulF4s0B73rfiVEtvDgwbr4Omyw9Gwurx_sRPoOIowMeTK3Nh1gXNdo0AmiQw-va8CCgYM_SnZblLKdEr0qldd9CabPDAM4HbnjSA%3D%3D
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视2,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
大湾区卫视,http://fannas.cn:8888/rtp/239.77.0.215:5146
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8




北京纪实,http://nas.cafeng.top:9080/rtp/239.93.0.152:5140
纪实人文,http://nas.cafeng.top:9080/rtp/239.93.1.137:5140
金鹰纪实,http://nas.cafeng.top:9080/rtp/239.93.0.130:5140
生活时尚,http://nas.cafeng.top:9080/rtp/239.93.42.29:5140
魅力足球,http://nas.cafeng.top:9080/rtp/239.93.42.97:5140
劲爆体育,http://nas.cafeng.top:9080/rtp/239.93.42.98:5140
全纪实,http://nas.cafeng.top:9080/rtp/239.93.42.94:5140
求索纪录,http://nas.cafeng.top:9080/rtp/239.93.42.24:5140
爱电竞,http://nas.cafeng.top:9080/rtp/239.93.42.19:5140
电竞天堂,http://nas.cafeng.top:9080/rtp/239.93.1.135:5140
华语影院,http://nas.cafeng.top:9080/rtp/239.93.42.86:5140
星光院线,http://nas.cafeng.top:9080/rtp/239.93.42.87:5140
全球大片,http://nas.cafeng.top:9080/rtp/239.93.42.90:5140
爱上4K,http://nas.cafeng.top:9080/rtp/239.93.0.97:5140
绚影4K,http://nas.cafeng.top:9080/rtp/239.93.42.33:5140
乐享4K,http://nas.cafeng.top:9080/rtp/239.93.0.43:5140
爱科幻,http://nas.cafeng.top:9080/rtp/239.93.42.10:5140
爱喜剧,http://nas.cafeng.top:9080/rtp/239.93.42.9:5140
爱院线,http://nas.cafeng.top:9080/rtp/239.93.42.11:5140
爱怀旧,http://nas.cafeng.top:9080/rtp/239.93.42.21:5140
爱奇谈,http://nas.cafeng.top:9080/rtp/239.93.42.22:5140
精彩影视,http://nas.cafeng.top:9080/rtp/239.93.42.92:5140
峨眉电影,http://nas.cafeng.top:9080/rtp/239.93.0.252:5140
北京影视,http://home1.svipcloud.com:8383/udp/239.3.1.158:8000
北京影视,http://sju168.f3322.org:18888/udp/239.3.1.158:8000
北京新闻,http://221.221.153.193:8888/rtp/239.3.1.159:8000
北京影视,http://221.221.153.193:8888/rtp/239.3.1.158:8000



河南地方,#genre#

梨园频道,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
周口川汇,http://125.44.139.18:8081/live/6520562530090312540.m3u8#http,http://117.159.72.12:8081/live/6520562530090312540.m3u8
周口公共,http://125.44.139.18:8081/live/8606202505932165833.m3u8#http,http://117.159.72.12:8081/live/8606202505932165833.m3u8
周口教育,http://125.44.139.18:8081/live/2548854934748691151.m3u8#http,http://117.159.72.12:8081/live/2548854934748691151.m3u8
周口新闻综合,http://125.44.139.18:8081/live/2216261506805201716.m3u8#http,http://117.159.72.12:8081/live/2216261506805201716.m3u8
洛阳一套综合频道,http://wshls.live.migucloud.com/live/C788MHFD_C0/playlist.m3u8
洛阳二套科教频道,http://wshls.live.migucloud.com/live/CXGQPXRK_C0/playlist.m3u8
洛阳三套文旅频道,http://wshls.live.migucloud.com/live/FJ7Q9PIT_C0/playlist.m3u8
驻马店公共频道,http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
驻马店科教频道,http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8
驻马店新闻综合,http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
安阳新闻综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳文旅频道,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
安阳县新闻综合,http://live.dxhmt.cn:9081/tv/10522-1.m3u8
安阳县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
开封综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
开封综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
宝丰综合频道,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
郸城新闻综合,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
登封综合频道,http://live.dxhmt.cn:9081/tv/10185-1.m3u8
登封综合频道,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8
封丘城乡生活,http://tvpull.dxhmt.cn:9081/tv/10727-2.m3u8
封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
扶沟综合频道,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
巩义新闻综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8
固始综合频道,http://live.dxhmt.cn:9081/tv/11525-1.m3u8
固始综合频道,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
光山综合频道,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
光山综合频道,http://live.dxhmt.cn:9081/tv/11522-1.m3u8
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
潢川综合频道,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
潢川综合频道,http://live.dxhmt.cn:9081/tv/11526-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
辉县新闻综合,http://live.dxhmt.cn:9081/tv/10782-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
镇平新闻综合,http://live.dxhmt.cn:9081/tv/11324-1.m3u8
长垣综合频道,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
长垣综合频道,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
长垣综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
宜阳综合频道,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
叶县一套,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
偃师新闻频道,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
偃师新闻频道,http://live.dxhmt.cn:9081/tv/10381-1.m3u8
延津综合频道,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
延津综合频道,http://live.dxhmt.cn:9081/tv/10726-1.m3u8
延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
延津综合,http://live.dxhmt.cn:9081/tv/10726-1.m3u8
鄢陵综合频道,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
鄢陵综合频道,http://live.dxhmt.cn:9081/tv/11024-1.m3u8
星城上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
新郑综合频道,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑综合频道,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
